district,state,crop,year,season,rainfall_mm,temperature_avg_c,soil_type,irrigation_pct,fertilizer_kg_per_ha,msp_inr_per_quintal,yield_kg_per_ha,rainfall_yield_ratio,fertilizer_efficiency,msp_normalized
22,1,0,2012,0,1.8393147575448747,-1.8174850948347316,3,-0.3850074970330068,0.7179911241495109,-1.055345491358825,1500.0,1.228048,6.5905,0.882044
17,14,2,2022,1,-0.30725623509578337,-1.2111096444835043,0,0.8947367846192468,-0.21085612367349527,0.3308450977177439,2223.8,0.383945,13.821,0.846738
28,12,0,2014,0,-0.11757844239859049,1.5782174271321407,4,0.9002292493473677,-0.8416924104258521,-0.8560239687465079,1668.7,0.563934,14.4351,0.873698
24,10,0,2010,0,-1.0190905143255236,-1.2919597045303344,0,1.0979579795597336,1.528469532294923,-1.5083489518413637,1765.0,0.297961,6.1756,0.845703
22,1,2,2011,1,2.812878347979209,-1.4940848546474101,3,-1.005656011310709,0.6859619087073385,-1.2909072908097452,1800.0,1.272571,7.9893,0.925137
23,8,0,2011,0,0.8687894841560339,-0.8068593442493528,4,-0.7804649574577371,-1.6786297356756674,-1.3633878444869514,1588.9,0.878106,28.6288,0.892096
20,2,0,2015,0,0.7311971265244319,-1.7770600648113173,0,-0.6541382687109484,0.43808363267661105,-0.7654232766500001,1799.1,0.740348,8.6704,0.856802
16,0,2,2011,1,0.40175674973457065,0.8505668867106676,1,-0.14333904899567146,0.7486277650072415,-1.2909072908097452,1800.0,0.655691,7.8329,0.925137
28,12,2,2018,1,0.604455901198161,0.0824913162657803,3,0.23564101724469572,-0.3723947754688006,-0.1765187780226996,1800.0,0.707551,12.0563,0.834298
9,15,0,2022,0,1.843438187820901,-0.5643091641088627,0,-0.08292193698633754,-1.2246504211474813,0.37614544376599773,1631.9,1.130014,18.5233,0.857244
0,4,2,2013,1,-0.2410643280332618,-1.0494095243898443,2,0.03241982230420897,-1.2051543769652893,-0.8741441071658094,1800.0,0.491227,20.1117,0.911191
10,7,2,2011,1,0.048226859226873316,0.7697168266638376,0,0.08734446958542157,1.4295967367995202,-1.2909072908097452,1800.0,0.565242,6.4586,0.925137
18,10,1,2020,2,-0.6978969980877139,-0.6451592241556927,0,2.201943389912106,0.2765449808813057,1.8438766557294235,40000.0,0.016855,204.1858,1.296975
18,10,2,2017,1,-0.6013219205702645,1.295242216968235,0,1.669174311284344,1.1399412232355242,-0.37584030063501667,1800.0,0.399056,6.9794,0.859794
8,5,0,2012,0,-0.6651265785256133,-0.8068593442493528,0,0.263103340885302,0.13032464951486541,-1.055345491358825,1819.7,0.378591,9.815,0.882044
1,10,2,2012,1,-0.8956046286908521,0.9718419767809133,0,1.7131140291093139,0.12196920200821175,-0.9919250068912695,1970.7,0.295735,10.664,0.906741
17,14,2,2021,1,-0.5086532506827344,-0.36218401399178696,0,0.31253552343839325,-0.22338929493347592,0.25836454404053766,1823.8,0.417251,11.3988,0.877896
16,0,2,2023,1,-0.24041326009494202,0.4463165864765161,0,-0.15432397845191376,-0.26098880871341756,0.5301666203300609,1800.0,0.491394,11.4431,0.863103
17,14,1,2023,0,-0.1792128738928728,-1.696210004764486,0,1.2956867097720985,-1.5198762330492464,2.38748080830847,40000.0,0.022829,597.9073,1.279423
17,14,2,2012,1,0.3294882085810631,-1.0494095243898443,0,0.73545530750373,-0.5659626427062788,-0.9919250068912695,1800.0,0.637202,13.2939,0.906741
23,8,0,2019,0,-1.2858113463905694,-0.07920880382787975,1,-0.1598164431800351,-0.9558835263501195,-0.03155767066828718,1514.2,0.266169,14.0987,0.855041
11,7,0,2018,0,0.8878874770134175,-1.2919597045303344,0,-0.7420177043608887,0.6650732899407042,-0.14933857039374726,1972.7,0.71181,8.8146,0.841511
8,5,0,2018,0,-1.0646652700079156,-2.949385935490356,0,0.8782593904348831,-0.2164264220112645,-0.14933857039374726,1500.0,0.336576,9.3458,0.841511
1,10,0,2014,0,-0.8888769266615466,-1.4536598246239958,0,1.822963323671739,-0.16072343863357294,-0.8560239687465079,1821.8,0.321593,11.0748,0.873698
12,11,2,2021,1,-1.4672422785357107,1.4165173070384807,2,-0.47837939741106794,0.18742020747699914,0.25836454404053766,1800.0,0.177512,9.4987,0.877896
5,9,0,2010,0,1.3516648717432813,0.6484417365935918,0,-1.0111484760388303,-0.22199672034903373,-1.5083489518413637,2113.1,0.765621,13.1986,0.845703
25,2,1,2013,2,-0.6879139563668092,-0.604734194132277,0,0.31802798816651456,1.0717050685978522,-0.05873787829723951,40000.0,0.01697,158.1028,1.214921
25,2,0,2010,0,0.5167787521710835,0.9718419767809133,0,0.20817869360408942,-0.5102596593285873,-1.5083489518413637,2401.4,0.513611,17.2267,0.845703
6,14,2,2023,1,-0.06896536967070584,-1.4536598246239958,0,-0.027997289705124957,-1.6034307081157837,0.5301666203300609,1800.0,0.535258,29.5567,0.863103
22,1,1,2011,2,1.0042116153265699,-0.8068593442493528,0,-0.7475101690890099,-0.8402998358414097,-0.6929427229727938,40894.5,0.035664,353.4529,1.197722
21,6,0,2015,0,-0.5629089122093914,0.7292917966404233,3,-1.324218965541742,-0.7539602116059877,-0.7654232766500001,1500.0,0.490606,12.3052,0.856802
29,13,0,2021,0,-0.13797857113261347,1.2548171869448193,1,0.10931432849790652,0.7695163837738759,0.19494405957298222,1820.7,0.51172,7.8716,0.862338
24,10,2,2011,1,-1.3363776229334139,-2.8281108454201105,0,1.9108427593216797,1.6106314327770177,-1.2909072908097452,2757.8,0.137741,9.4542,0.925137
18,10,0,2010,0,-1.007805336727979,-1.6153599447176559,0,2.1250488837184083,0.38795094763668875,-1.5083489518413637,1880.1,0.282494,9.2207,0.845703
1,10,2,2018,1,-0.7892635320986043,-0.2004838938981255,0,1.822963323671739,-0.033999151449324784,-0.1765187780226996,2161.6,0.292287,12.4516,0.834298
18,10,1,2020,2,-0.9828477324257168,-0.9281344343195985,0,1.5263702283531915,1.4323818859684048,1.8438766557294235,40000.0,0.013572,143.4206,1.296975
15,8,0,2011,0,1.1170633913020165,-0.604734194132277,4,-0.3136054555674302,1.3738937534218287,-1.3633878444869514,1675.8,0.900823,6.1005,0.892096
28,12,0,2014,0,-0.763220814565809,1.5377923971087264,4,0.43886221218518207,1.123230328222217,-0.8560239687465079,1500.0,0.429114,5.8434,0.873698
25,2,0,2017,0,0.2639473694568618,0.3250414964062718,0,0.4718170005539097,-0.17464918447799582,-0.5117413387797783,2657.1,0.420375,16.2514,0.820111
12,11,1,2014,0,-1.817516829351808,-0.7664343142259384,0,-0.6156910156140994,-0.35846902962437777,0.12246350589577602,40000.0,0.003957,266.1344,1.220607
17,14,2,2017,1,-0.5416406928909417,-0.07920880382787975,0,1.0210634733660355,-1.5379797026469963,-0.37584030063501667,1800.0,0.414325,27.439,0.859794
17,14,1,2021,0,-0.41142710522696485,0.8505668867106676,0,0.504771788922637,1.6245571786214406,1.9344773478259314,43924.6,0.018354,150.067,1.289062
0,4,2,2015,1,-0.9162217800709818,0.8101418566872534,0,0.34549031180712086,-0.6174879023306437,-0.6929427229727938,1800.0,0.31849,13.6674,0.881108
19,14,1,2020,2,0.03216718341498289,-2.8281108454201105,0,0.8892443198911251,-1.6229267522979758,1.8438766557294235,40000.0,0.025264,672.2689,1.296975
11,7,0,2021,0,0.7646186140248524,0.001641256218950277,0,-0.8189122105545862,0.9018109692958932,0.19494405957298222,2572.4,0.523859,10.6827,0.862338
28,12,0,2019,0,0.6834521443809738,1.6590674871789708,4,0.5651889009319713,0.36984747803893886,-0.03155767066828718,1880.0,0.69681,9.2794,0.855041
17,14,0,2023,0,0.30192633252552176,-1.0898345544132586,0,0.9112141788036104,-0.6077398802395475,0.63526342316201,2349.6,0.482813,17.7462,0.88666
1,10,0,2014,0,-1.2178832581591947,-1.17068461446009,0,2.1580036720871365,0.6859619087073385,-0.8560239687465079,1791.2,0.242495,7.9503,0.873698
23,8,2,2022,1,0.9742624901638555,0.6080167065701776,1,-1.3297114302698634,1.0285352564801413,0.3308450977177439,1800.0,0.802165,7.2029,0.846738
14,5,2,2019,1,-0.8051061852643884,-0.2004838938981255,2,1.9328126182341643,1.2415991678998113,0.013742675379966702,1800.0,0.346918,6.7873,0.866818
1,10,0,2016,0,-1.2556451985817483,-2.343010485139129,0,2.1195564189902876,0.4784682956254375,-0.6567024461341907,1584.9,0.263068,7.5328,0.833381
23,8,2,2021,1,0.5753748666198731,-0.03878377380446545,1,-1.5933497372196836,1.4142784163706557,0.25836454404053766,1800.0,0.700111,6.4841,0.877896
29,13,1,2020,2,-1.321620082998163,0.20376640633602605,1,-0.3685301028486428,-1.4279663104760554,1.8438766557294235,40000.0,0.00967,544.2177,1.296975
21,6,2,2018,1,-0.5461981684591809,-0.5643091641088627,4,-0.12136919008318613,1.1329783503133126,-0.1765187780226996,1800.0,0.413159,6.993,0.834298
18,10,2,2022,1,-1.399965258242656,0.4463165864765161,0,2.1470187426308938,0.8001530246316061,0.3308450977177439,1803.5,0.194347,7.7238,0.846738
13,11,0,2010,0,-1.2706197611631054,0.8101418566872534,0,-1.3406963597261057,-0.5408963001863178,-1.5083489518413637,1608.0,0.255003,11.7201,0.845703
24,10,1,2012,0,-0.8580597109144056,-0.7260092842025228,0,1.4769380458001,-1.3583375812539409,-0.23993926249025505,40000.0,0.01501,509.5541,1.19958
13,11,1,2022,2,-1.2246109601885002,1.1335420968745749,2,-1.8789579030819894,-1.483669293853747,2.2062794241154546,40000.0,0.010787,575.5396,1.281663
3,6,2,2012,1,0.9686199013650828,1.214392156921405,3,-1.0550881938638002,0.8447154113337592,-0.9919250068912695,1800.0,0.800722,7.6046,0.906741
20,2,0,2022,0,-0.30964348420295634,-0.40260904401520126,0,-0.8903142520201623,-0.49215618973083775,0.37614544376599773,1904.9,0.44761,13.5387,0.857244
4,12,1,2021,0,0.6849713029037203,1.0122670068043291,0,-0.2312184846456113,0.24173061627024847,1.9344773478259314,49179.1,0.026665,254.287,1.289062
17,14,1,2021,2,-0.1045570836321928,-0.8068593442493528,0,0.8947367846192468,-0.5520368968618559,1.9344773478259314,40000.0,0.023689,293.2551,1.289062
17,14,2,2013,1,0.21555131937508337,0.0824913162657803,0,0.8727669257067614,1.1288006265599864,-0.8741441071658094,1800.0,0.608051,7.0012,0.911191
23,8,0,2018,0,-0.2078598631789478,-1.0898345544132586,4,-1.494485372113501,0.8809223505292589,-0.14933857039374726,1587.2,0.566679,6.6327,0.841511
7,0,1,2014,0,-0.05377378444324188,0.8505668867106676,1,-0.4454246090423407,-1.1981915040430777,0.12246350589577602,46280.8,0.02098,514.2311,1.220607
0,4,1,2017,0,0.5250256127231353,0.4463165864765161,1,-0.4454246090423407,-0.5520368968618559,1.300272503150377,49978.3,0.024764,366.4098,1.349216
10,7,2,2021,1,0.16541908812445247,-1.4536598246239958,1,0.16973144050724046,-1.223257846563039,0.25836454404053766,1800.0,0.595225,20.4082,0.877896
27,3,2,2015,1,1.2806984664664143,0.8101418566872534,3,-1.6922141023258663,0.1943830803992106,-0.6929427229727938,1800.0,0.880566,9.4737,0.881108
10,7,0,2021,0,1.204957562975201,-0.523884134085447,0,-0.3795150323048854,1.2276734220553884,0.19494405957298222,2198.4,0.705192,8.321,0.862338
9,15,1,2020,0,1.1350762709288666,1.0526920368277435,3,-0.2586808082862176,1.3850343500973672,1.8438766557294235,43323.6,0.035056,157.2544,1.296975
25,2,1,2021,2,-0.15013183931458468,-0.5643091641088627,0,-0.3245903850236729,-0.7052201011505076,1.9344773478259314,40000.0,0.023164,318.9793,1.289062
12,11,0,2023,0,-1.4726678446883763,2.5484181476941052,0,-0.5937211567016145,0.8906703726203548,0.63526342316201,1500.0,0.211326,6.25,0.88666
8,5,1,2018,0,-0.3834311838792099,-0.11963383385129547,2,0.927691572987974,1.3335090904730027,1.662675271536408,40000.0,0.020477,147.167,1.322374
24,10,0,2018,0,-1.3433223476088259,-0.36218401399178696,0,1.0704956559191272,0.18324248372367213,-0.14933857039374726,1858.9,0.202592,9.8251,0.841511
10,7,2,2017,1,1.016581906154648,1.6590674871789708,0,-0.7584950985452522,-0.47683786930197225,-0.37584030063501667,1800.0,0.812993,12.6939,0.859794
8,5,1,2022,2,-1.197917174717385,1.7399175472258022,2,0.5816662951163348,0.8126861958915867,2.2062794241154546,40000.0,0.011095,170.6485,1.281663
24,10,2,2022,1,-1.406258914979748,-2.140885335022053,0,1.7900085353030117,-0.017288256436017085,0.3308450977177439,2496.6,0.139254,14.2826,0.846738
25,2,0,2018,0,-0.08090161520657038,-0.604734194132277,0,0.16973144050724046,-1.2733905316029615,-0.14933857039374726,2065.7,0.463783,24.4173,0.841511
4,12,1,2020,2,0.14284873292936295,1.295242216968235,4,-0.25318834355809666,0.8642114555159512,1.8438766557294235,41806.7,0.025392,175.5846,1.296975
10,7,2,2016,1,0.9056833339941607,-0.7664343142259384,1,-0.6101985508859785,0.5369564281720135,-0.5570416848280322,1800.0,0.78462,8.3877,0.864562
29,13,2,2010,1,-0.3178903447550083,0.1633413763126103,4,0.11480679322602785,-0.4475938030286843,-1.3271475676483482,1800.0,0.471571,12.5087,0.930273
14,5,1,2022,2,-0.6249773889958871,0.24419143635944032,0,1.8669030414967098,-0.7706711066192953,2.2062794241154546,40000.0,0.017695,331.4002,1.281663
5,9,0,2017,0,0.6296305281465301,-0.2004838938981255,4,-1.033118334951315,-1.1021038577165598,-0.5117413387797783,1953.8,0.657817,20.1631,0.820111
4,12,0,2017,0,0.5261107259536685,0.8101418566872534,0,-0.06644454280197354,-0.3515061567021663,-0.5117413387797783,2560.3,0.483426,16.9781,0.820111
25,2,1,2019,2,0.09770802253918442,0.1633413763126103,0,0.01594242811984535,1.1343709248977554,1.662675271536408,41120.6,0.02531,159.6917,1.295516
27,3,1,2013,2,1.156561512893423,-0.2409089239215412,4,-0.3410677792080365,0.3406034117656509,-0.05873787829723951,40000.0,0.038217,199.5012,1.214921
9,15,1,2011,0,1.0024754341577171,0.12291634628919602,3,-0.5662588330610082,0.422765312247746,-0.6929427229727938,40000.0,0.036442,193.7984,1.197722
15,8,1,2018,2,1.1947574986081893,1.0931170668511592,1,-0.5113341857797956,0.6232960524074356,1.662675271536408,60284.5,0.02565,273.0276,1.322374
12,11,0,2021,0,-1.0661844285306619,1.6590674871789708,2,-0.2916355966549452,0.07044394238384685,0.19494405957298222,1500.0,0.336109,8.2827,0.862338
29,13,2,2018,1,-0.0500843994594291,-0.6451592241556927,1,-0.5552739036047659,1.6106314327770177,-0.1765187780226996,1800.0,0.540089,6.1707,0.834298
8,5,2,2015,1,-1.3871609221223646,-1.2111096444835043,0,0.6256060129413048,-1.5811495147647072,-0.6929427229727938,1888.1,0.188767,30.2096,0.881108
8,5,0,2012,0,-1.2602026741499872,0.6484417365935918,2,-0.11587672535506517,1.3084427479530414,-1.055345491358825,1500.0,0.276549,5.5556,0.882044
21,6,1,2016,0,0.3155987592302392,0.8101418566872534,1,-0.7035704512640396,0.6469698203429544,0.8472690426678381,45868.8,0.024879,206.1519,1.30393
8,5,0,2013,0,-1.0601077944396762,-1.2111096444835043,2,0.5102642536507587,1.229065996639831,-0.9466246608430156,1500.0,0.337975,5.6754,0.884193
7,0,1,2017,2,-0.37822264037265085,1.9824677273662923,0,0.04889721648857259,-0.3891056704821083,1.300272503150377,42022.0,0.019549,283.7407,1.349216
21,6,2,2023,1,-0.31420095977119555,2.103742817436538,3,-1.0990279116887705,0.9867580189468728,0.5301666203300609,1800.0,0.472515,7.2904,0.863103
16,0,2,2014,1,0.2986709928339223,0.8909919167340834,1,0.32352045289463555,1.7011487807657666,-0.7835434150693016,1800.0,0.629317,6.0362,0.899395
1,10,0,2022,0,-0.848944759777927,-0.6855842541791071,0,1.6362195229156167,0.737487168331703,0.37614544376599773,1960.7,0.308202,8.562,0.857244
15,8,1,2011,2,1.0790844282333567,0.6484417365935918,1,-0.055459613345731254,0.5522747486008786,-0.6929427229727938,59165.9,0.025234,274.2972,1.197722
7,0,2,2010,1,-1.690992626671644,-0.07920880382787975,0,0.043404751760451644,1.3488274109018674,-1.3271475676483482,1800.0,0.120267,6.5958,0.930273
16,0,2,2011,1,0.5417363564733457,0.28461646638285604,0,0.7519327016880936,0.5703782181986284,-1.2909072908097452,1800.0,0.691505,8.2949,0.925137
24,10,1,2010,0,-0.8426511030408349,-1.0898345544132586,0,1.9108427593216797,-0.45734182511978055,-0.6929427229727938,40000.0,0.015187,279.3296,1.226269
28,12,0,2019,0,0.17692128836810367,0.8909919167340834,4,0.6750381954943965,0.6511475440962814,-0.03155767066828718,2156.2,0.499397,9.6777,0.855041
3,6,2,2010,1,0.43474419194277775,0.04206628624236457,1,-0.5662588330610082,0.5160678094053791,-1.3271475676483482,1800.0,0.664131,8.4467,0.930273
1,10,2,2016,1,-1.0759504476054602,-0.8472843742727685,0,1.7131140291093139,-0.6369839465128354,-0.5570416848280322,2297.7,0.217514,17.6339,0.864562
7,0,2,2011,1,-1.2651941950104397,-0.28133395394495553,0,-0.45091707377046164,-0.1342645215291694,-1.2909072908097452,1897.0,0.217492,11.4002,0.925137
15,8,1,2013,0,0.07188232765249597,0.7697168266638376,4,-1.0276258702231937,1.4240264384617514,-0.05873787829723951,40000.0,0.025722,143.7298,1.214921
0,4,2,2010,1,-0.3547841945931351,0.0824913162657803,1,0.6091286187569411,0.9714396985180077,-1.3271475676483482,1800.0,0.462132,7.323,0.930273
5,9,2,2016,1,1.2414173675211144,-0.523884134085447,3,-0.2916355966549452,-0.5311482780952216,-0.5570416848280322,1800.0,0.870516,13.0529,0.864562
22,1,2,2019,1,2.9114066293116183,-1.2919597045303344,0,-1.3132340360854995,-1.6716668627534559,0.013742675379966702,1800.0,1.297779,32.1429,0.866818
8,5,2,2012,1,-0.5134277488970801,-0.2409089239215412,2,0.5432190420194859,-1.1034964323010021,-0.9919250068912695,1800.0,0.421544,18.595,0.906741
16,0,2,2019,1,-0.01536077608236861,0.5675916765467618,1,0.8727669257067614,0.7277391462406072,0.013742675379966702,1800.0,0.548973,7.8844,0.866818
15,8,2,2018,1,-1.1345465620542496,-0.5643091641088627,1,-1.1923998120668315,0.4575796768588032,-0.1765187780226996,1800.0,0.262632,8.6166,0.834298
8,5,0,2018,0,-0.8163913628619329,0.8505668867106676,0,-0.16530890790815642,1.1719704386776968,-0.14933857039374726,1779.0,0.34809,6.837,0.841511
6,14,2,2010,1,-0.5294874247089707,-0.07920880382787975,0,-0.7859574221858585,1.6301274769592102,-1.3271475676483482,1800.0,0.417435,6.1412,0.930273
29,13,2,2015,1,1.0988334890290596,0.04206628624236457,4,-0.7749724927296162,1.0967714111178137,-0.6929427229727938,1800.0,0.834037,7.0644,0.881108
12,11,0,2023,0,-1.3096838374622983,2.3462929975770295,0,-0.7584950985452522,0.05373304737053954,0.63526342316201,1500.0,0.261359,8.338,0.88666
9,15,1,2020,0,0.5261107259536685,0.3250414964062718,3,-0.9507313640294963,-0.792952299970372,1.8438766557294235,40000.0,0.030954,335.8522,1.296975
6,14,1,2010,2,-0.1188805782752303,0.28461646638285604,0,-0.6101985508859785,0.36984747803893886,-0.6929427229727938,40538.8,0.023212,200.0928,1.226269
8,5,0,2015,0,-1.2997007957413937,0.4867416164999318,0,0.6585608013100328,-0.798522598308141,-0.7654232766500001,1678.2,0.236363,14.1382,0.856802
10,7,0,2014,0,-0.5080021827444143,0.9718419767809133,0,-0.24220341410185398,-0.8751142004524669,-0.8560239687465079,1955.2,0.389377,17.2721,0.873698
17,14,2,2018,1,0.4740252908880777,-0.443034074038617,0,0.059882145944815265,1.5841725156726145,-0.1765187780226996,1800.0,0.674181,6.2112,0.834298
26,8,0,2013,0,-1.6879543096261513,0.4058915564531018,4,-0.2971280613830666,-1.285923702862942,-0.9466246608430156,1500.0,0.145237,17.9211,0.884193
23,8,1,2023,2,0.8407935628082791,-0.2004838938981255,4,-1.1814148826105892,-1.3165603437206723,2.38748080830847,40000.0,0.034579,490.7975,1.279423
1,10,2,2012,1,-1.4003993035348692,-1.3728097645771657,0,2.13054134844653,1.502010615190519,-0.9919250068912695,2278.1,0.153789,8.0243,0.906741
17,14,0,2011,0,-1.2973135466342207,-0.8068593442493528,0,1.2792093155877349,-1.1146370289765406,-1.3633878444869514,1721.2,0.2311,17.9292,0.892096
27,3,1,2017,0,0.45340813950794806,0.0824913162657803,4,-0.8463745341951925,-0.13983481986693863,1.300272503150377,40000.0,0.030117,240.9639,1.349216
20,2,2,2013,1,0.5686471645905673,0.0824913162657803,0,-0.8024348163702225,-0.8152334933214485,-0.8741441071658094,1800.0,0.69839,15.3191,0.911191
21,6,0,2016,0,0.764401591378746,0.6888667666170076,4,-0.5168266505079169,-1.7134441002867244,-0.6567024461341907,1850.4,0.728098,34.9132,0.833381
11,7,0,2011,0,0.1454530046826426,0.7292917966404233,1,-1.0386107996794365,0.8656040301003934,-1.3633878444869514,2022.8,0.525151,8.492,0.892096
9,15,0,2012,0,1.5389554153333018,0.4058915564531018,3,-1.0605806585919215,1.5479655764771147,-1.055345491358825,1589.9,1.071658,5.5359,0.882044
7,0,0,2021,0,0.020447960525225024,0.3250414964062718,4,0.44984714164142436,1.5591061731526532,0.19494405957298222,2214.9,0.453631,7.6906,0.862338
20,2,2,2020,1,0.5790642516036854,1.214392156921405,0,-0.25318834355809666,-0.07299123981370863,0.1677638519440299,1800.0,0.701055,10.5386,0.876027
